p_code,cr,name,link,price,cate1,cate2,cate3
202341,1,라운지V10 루이띠에 순금 스페이스 뱅글 18 75g,https://cr.shopping.naver.com/adcr.nhn?x=Bo%2FJ0fUFidhJCYU1UAMEav%2F%2F%2Fw%3D%3DsIW5%2FmmEsztUFFmLAn%2BH8rReeCQ%2FGZrsgOMNC7nQAVQbU28ecNDpz4itANyfDc7myvvCl%2FWCL67uq3fiocLus3dGCk%2FroACy2yGx0fkUfaYRGQdYZ6MywT8IIqq%2BMxgRCjAP4e28ZNDwHTMcLy6iMCB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn0Gt46%2FrdGjOoht%2BMaGMsB28yUu3yEv5DDMnMRDVqi%2B7nbFGowldh29Qi%2Bh4wKfEqGObFAHlkQ0pY%2Fckx9IIra6g6EBFc5jAiGUep5wFj5Jsxq4p4M3vZCbD%2B%2BM7Bcp3AE2S5DrC71ACF0bU3TAa9FjPDpGIrabitp2up06DaRfi54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyNN36%2BC9%2FDWFbKeSKRxq49kVjQCpIk5kx4sJW2hrRfnKVSZfxuM8Vd1zFNUYC1zvR6I8xfFVBbktVXVZgN%2BFXxaZzZyDfGo1SQoYRvXGDzWd%2BZEOzQCl0afPt4POt2clG%2BHiuMn4Secm2lpvPzjWsGzGFt05aTyq0BwvTW1KtJAq8yToHqDROhCzt7cms3RlKfu0A8fw68h0p1AkVyKqzzcEy3LWbqZ%2F7icYOGYjVzFUOIHzlsba4VsLk%2FoWsg6Bm2JxyHBE3CYnzhPLG%2BOCDMWkpHboqeAvs7a1nBwAh71iGFr1hrdTAedXVvPVuthK9McgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=23726590819&catId=50001495,2497980원,패션잡화,주얼리,팔찌
202342,1,라운지V10 루이띠에 순금 스페이스 뱅글 18 75g,https://cr.shopping.naver.com/adcr.nhn?x=L0s2X1D%2BFOk6Yc9v8lzpl%2F%2F%2F%2Fw%3D%3DsI2oX5MnO%2Bjf%2FX%2BGzu%2BhYAReeCQ%2FGZrsgOMNC7nQAVQbU28ecNDpz4itANyfDc7myuhYTv8fjCL6H1Rrvq2Jj5o9PX5ky7eiviYNBDFaZww5lsfnV071nCYX9cAcckx4ESYlugpIAp8M88p2jdrTT8B4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQn0Gt46%2FrdGjOoht%2BMaGMsB28yUu3yEv5DDMnMRDVqi%2B7nbFGowldh29Qi%2Bh4wKfEqGObFAHlkQ0pY%2Fckx9IIra6g6EBFc5jAiGUep5wFj5Jsxq4p4M3vZCbD%2B%2BM7Bcp3AE2S5DrC71ACF0bU3TAa9FjPDpGIrabitp2up06DaRfi54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyIv0G7qRqyH%2FNOsrqgqzpc0VjQCpIk5kx4sJW2hrRfnKVSZfxuM8Vd1zFNUYC1zvR6I8xfFVBbktVXVZgN%2BFXxaZzZyDfGo1SQoYRvXGDzWd%2BZEOzQCl0afPt4POt2clG%2BHiuMn4Secm2lpvPzjWsGzGFt05aTyq0BwvTW1KtJAq8yToHqDROhCzt7cms3RlKfu0A8fw68h0p1AkVyKqzzcEy3LWbqZ%2F7icYOGYjVzFUOIHzlsba4VsLk%2FoWsg6Bm2JxyHBE3CYnzhPLG%2BOCDMWkpHboqeAvs7a1nBwAh71iGFr1hrdTAedXVvPVuthK9McgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=23726590819&catId=50001495,2497980원,패션잡화,주얼리,팔찌
201281,1,EXR 남성 멀티쉴드 벤틸레이션 재킷+셔츠,https://adcr.naver.com/adcr?x=aa3UsetuLvqCXQas+zRFbP///w==kz2gPY2mIlOf1F8Jmd9HSWbNdiGyuKCdjSFNNLzVQxgjHxPPT3SW2dKMmlrCEnyMbinacdLorhks2fidlynuWCx+KAB+t3nT5T+999yax5JUcn97gK/kFAKFsT18TzL59dN4+E1PxtdjD77NUzP13nIawy9xxUTCW22y+s0HzWkkhScQwtXAL4tqTiCZGB308M+z6NGR5dyFm+k7Vj6ToPZovt6e8R2LT1NYWKdlfDfLS2ekNmOtTEpMYvB8tszi+BFeGYM5S/jQxrNmp15RU9CyAhW8YHHucDvmK7a5Ulb8DJx7aSJ3HHs9cJQfZvt85LKRb1BQhNkTU0S/08P2VIagQQUqXNt+KO0SaEw/uMDmhyLwNPK/fa3VL9JUY2KfJ3f0Xnzpz5ONWTZm5kN4CE+ckueWSu0SJooo1JssEPb6RF4k9wKroKsZC9T9v9MRYtculmAWYdGa07qM8HhDu5IenFhRGoWwF4Jp3x5kUXnNQmfSv/ZkFcZQlqhyyjgSBqpCw/zUx/MPgdgOgznvs68+y+UyEkYHEMT79tfkm1SZWzOthn647CoNQJoYKxsTgguRP8ZM/v3MKHmiT+7utyXw5AkKK70IUIqCMvID94ECC7vW25M9flRb+ovt3pkQMvPXoSTehFa56Hr6UDTk+hDGY144VwZ6Hm+BRt+px2B+l2IzmgoHXVqjmkIaFRInkFLsYgJ8MNhQM+r1AhvV4tP2lZXgA2b6u3KRPoee2u7I=,44100원,패션의류,남성의류,재킷
201282,1,[EXR] 지오매트릭 트랙수트 5종 여성,https://adcr.naver.com/adcr?x=hkwSM4oO3CpP0cQRV/7mxf///w==kAvYXs0WxE5+hPvnhgdJ8BSXr1oMmFWjzALley4OXOTiG5PpX3wFjLelzNgKJYsuCd6x8mfeKdGkMRTO9nqZv08fpvv+Ly6t0JO9PDrpzEk1I7Co6EXAhtgBhLgsihdL5DV/VV4lupe7Xw1sUO6+e6p0/k1icjS6jdj8vtkKFZLmJXGj98/iVDgLmL+27ycsPaRr+17bb4FFNvles5HTzn8Iqu5xXaO1NFcNI2+7kjuDLb99V6164P53Im6fYoDdmGlOWAYJzV7SGpQqPcUFflk+8aD4DPrOv0BTJOkxyPrs6POyVkAWkFS0205mjGKBfyBe57TUcu/dbE15LOnwfA/N5kHJA41ERFkgXISkcR70M3SvmZCjZJxyl0NX95fjeDuD94m/LwWlUhjFREzIovpjEFDAvBuKCzDpzJz4fIWdB8zGlDrVmISv7xlHYS3du8WrV/2T6iTjSTTCw/Yn4xRZ58jLmVEIxd5+TWwVm6iVEV7I/AeUFrCEwlCwqAP73zkx21LNkr9mjF06OrH08JsLofvT5dPAMvxexI0bMzHBMFegczW/qtweN47QpqF/y4+uWO+H4ceOK8PJ2hNo+EYHVFJizsRsnjCoPDJlSu/x1JhBlOkevfpMlPznGDCJgRtNJRJc6QkXYyDS4tUSRVtO07J2VKHg2sQcxjDkKKHpyrR9JOtmFzCek6UG+lUqlMwK3vufF4qbyS5bA5+rfWRAJL4ZIddM8LlxMbya+mNQ=,71550원,패션의류,여성의류,트레이닝복
202286,1,남자가죽클러치백 손목가방 현물 베르사체/반스체인지 남성 블랙 소가죽 엠보 스몰 클러치 메두사 토드백,https://cr.shopping.naver.com/adcr.nhn?x=4UbT8diqxN9%2FKE2d3atb0%2F%2F%2F%2Fw%3D%3DsZzQYeaBrY5GTv0PGAFsDDwPSIgulm2q3fSaTj7Zd03EU%2FixR2UIeDSAzdnS3XCQbiE8mtIfShRY3imozYXCvq8Nzhn9VoIH6ejfPPuF6wzdhMNB%2BaU%2F111KMQ4ArK2Fjx%2BnRX1XBifKV5GWSbgwJCZ6Kt9B6%2BeKX%2Ff0T9ihx%2FkKsVE34szXIkCvvyTKOZB65Vq8WhBmKgdA0HOBXo0FYDjOqk%2BNVPx7aByxKfLomLC638OsPuC3sBr3R1HafjzTEM8OkYitpuK2na6nToNpF%2BLngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADI7mpmHTFEACAd1QXUL3rCppnrfShose7OeDFm7%2FlEhw6ryqDlddxuITDqmsEcXHOu0LwfkN%2BdMPEfzBdmgVLC%2BERWnSKCvK8x6rufDLGRqSexLY3MM9bi6IT1tbjc21s5h02HaHxkztfHfw%2FMf2N9cOFSvCiF6%2FDF%2F8Xvut4DQbRB%2FoZDKdMMtojl9hK0qLR1PrO8HNuuYSDNtoMrCnbhJ2Jv7eo1EkPrdgIGpCtNSEQO6rLdQ81QvmNUmluHSbASX7Er5UKOjH9WRrjAaGcTFKb0pyjm61p94%2BA9Rclv9X4eO9AcMru6L8gtdi%2BLL%2FtvakNm2sVOflbJKX%2FrYnhKVKvtUBvfoSsQPvEM6ZWUZTrYZXv%2F2yeRKs5Ur4Ni%2BMrgDdjsXV9T4kcpzM1h2EdpGK6M8DFi35XDNUmK0vrY6tcOEsHC78VBLnFZh%2FnDobeN&nvMid=82356271176&catId=50000649,412320원,패션잡화,남성가방,클러치백
202141,1,월드컵 런아웃19 조깅화 러닝화 남자운동화 스니커즈 에어백,https://cr.shopping.naver.com/adcr.nhn?x=WxzeVWMK9jIyUnExXV87K%2F%2F%2F%2Fw%3D%3DsPoqmzMzM8yFIsV08KHa%2FDxfNBVEhq8QI1DTYgOhhuUPyhn8nC2ugsR9xrJXINxyFxmemmMb6LRJqmQ158z7RroWGR%2Fl4YsvHuCXaZWX2oyNeXDasg%2BoEAwje3FfGtwTqkxHPfgO8MSxwdqQ6ZY0q0iMk1te4%2F8kp4k9nd3KgBYYYZMTQ8ZN7J3gCcmuJUm0ffOZg39y%2BXvkAacHKTZONYSbk5jr8EDTktY9dqpMXfFe9Z8Na%2F7y04ueqFVx88p0rb73ZmOkCJFmJ4dloQZ%2FzS2gX05R%2FqTR11RT%2FQyou%2FHYInlRnUktLc6ZxMgI60fmVkuVOVqwNu7TgnDCXkYYUINLADNJOwRFV0fdXTAwnwbZIAJ%2FJQ9vsa4G5awamMD3Visext5K2yYkF868rsMDqiQW4dZY59TIGKDbD1pBaopo2bMOa4XCJsnMohSssTA%2F3x72P1MzfeDsyK%2BcBtz34gLAVvCkMGLcvhCZgmpuwIwB%2BFOZwgNGvSQEmcahtbgIPROvwZhaDJByN743NSwuq24yk9WrbSgROzxZ85%2F6YkurSGqLdLX4fbcbI%2FrxZe0eL8Xfe6F1vBHIxeCqbGxR3UN8ah2uIgk6GGHo0u4tnl9Ci8m9wxKb5lxnHmlGZNzK5wC4Ev597x0ryAhNwQdtVSVLku54CxfXjgFteYI2rBCd8wHHRy3%2FEdW0%2F6it%2F4a3IV729rWs1qXjQRtqmtFT3nOEYMNeFbyjVUJj4wXYCNusV4qyei2LPAqht3LmSLGOqBq7h9PA5SrIXrcWPClBGWw%3D%3D&nvMid=19227744018&catId=50003838,24900원,패션잡화,여성신발,운동화
202132,1,월드컵 런아웃19 조깅화 러닝화 남자운동화 스니커즈 에어백,https://cr.shopping.naver.com/adcr.nhn?x=zwn16YMnQnGGeJtbDS55uv%2F%2F%2Fw%3D%3DsrYFmQ47%2Bxxxg%2FPZeRguM2JmU3fPchclEb%2FedKvsIXP7xY%2FHwsHp3a9ngY1sEqrz6BPxMMcPq5fVukzaoSBY%2BKWfi%2FT5Eac2pNv6Y%2For52TMSezkNqywt29BwQRXRL238CkCvghZrSzI9V3YOgSWInY%2FNRbFm%2B3ghrJcaWS%2F982tXpsQIqWioe2emz4ZB1i32wUdnpiOKuQTLHRiw6FEJlyTK5hb2ij3rYTim02iZp%2FIP70eShj8w2RU3Aq1ilVV55wua5YxCod3WX143IBZLq1eHZwFWt0sefhIKOeEKAwR4FfMj8ax8O3NQke9RMBDbdHWUrjHUZw479j4ac7okXaa%2F4R3T%2BNSB5hqX7rw3pHjIt9ELSj9ZgOwWGT6cXiS3NUJnit2TyE8yh3GxJ0fiPNJ93bwPWVk%2FOn%2FTRHG3tVsf5NA81x1Zr3NcDvmySHwmwgHDG444D6ea0KNY%2BYz505GR53bEkQ9LFdO5xGMbcX30gxdOOp6XYa74gwe6CBuGsh%2ByDDcHIcHZCOnJW1sBzGK1lCVeH7vcGQPGCVGBqo6BM6Gd%2BfF%2F0PU4yRxAn4D2XJcemFtLL9%2BIXP0Fpg9KWe%2BMle0vwmSHExOGdzY8LdH%2BF8elpLwmvLhM6sqD7RSEs8Z5SOEg0dqq%2Bp7l54HXFhHhMcgvgosyhsUG28ek2DfmELFO07QEQYUyi%2Bk709RTqS6Vui9v0cxBnass%2B0sTOBq3b6ejiNrdviQ8mCsEdssDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=19227744018&catId=50003838,24900원,패션잡화,여성신발,운동화
201967,1,황토방 청도 감말랭이 30봉,https://cr.shopping.naver.com/adcr.nhn?x=vZZ7P8%2FDx7jxD%2Fa9cvr5mf%2F%2F%2Fw%3D%3DsNeTYCVd9uUIWtfLBqE33%2FLbSQkZirsWPjIeyMKwx10fo4C9Mc9udEkRK9jWrTzvxCKRgIa1X4ceT5SlXS2DXL%2FUEQr51ck0WX5V7rd73Do%2Bj0FsqHqBSIlPr4nmCMB8IKiBL%2FIUnjcpmURQ2emA9CzcGgkd%2Fl%2BMxr8aLVDJM0ujvEu3YDljPzy%2BSGJMoZa5aJV66JHRV2rlsw%2Fh3YhHPRUHvqbPmr6%2B1fc%2B7my1lHjWcZOgXCQdUB5O0c7yhcP1Ehzad%2F48B4VqQj5Nz9w177mwYTbjEoPbBGVYBDtU45q2pKn1CQs7XsqpPIj5LfTHR7lT6%2FRi3lHOfVK4vRl0LIIZnlrSZr8PDPdBCvs8uWtclXTdy6Sn%2F2yromYu89VyUtti9vqiG3eukHqgjEpVpzUWRhq%2Bz5iWKUOl4vy%2BimHIxUyEH3mSv22oGGtxWGnevNfvm4MMOoY79quqkbBXBMgvu5w%2F8MwsYsu%2FkdtusB18%2F6lFX1OHvRt7cIW7twAAjDmJrwcX0Ot60ol5O8oYvBMnykW9mv7U0uR4lGWrPjsZzGJLNj%2BxD8HjSIszTaII%2FovgCqpGFxJqYGkVpm9hBYNmVVgsMQmmcjxwXoIw9IhYybjRuJivZTNcPg9ir4e7IZqMdlE1MU7LGkY7OsrQ1oA4SwcLvxUEucVmH%2BcOht40%3D&nvMid=22300607714&catId=50002449,35010원,식품,농산물,건과류
200683,1,효재 화원 자수 순면광목 100% 워싱 침구세트(Q),https://cr.shopping.naver.com/adcr.nhn?x=DuAeiC1AemSUGNFxeqPeVP%2F%2F%2Fw%3D%3DsXgrSRJoOD7N3F8s7ZrIx%2B0Pp8RzOzwo3s4b4OfcAvKynYQD6f565IZnDEYOR9AGIFu8R41tjQK%2BBudBGJuy2XnkeAPYORk4k9jnhSi2g%2FYH4VYtyLPnUBY4HM0wctmjD89C71mROvpD%2BpW45HueIDYDEz0b7UGjtPrC82ddH4w3cURc4BLRCiW6dZLZ4rc1uL5jFwDFCegKdTHeOMiI4gtwB1kOFxQ1CFh%2Fhnue79cbXqOQm68ipmQjyM9uzVeSrJcV43qrCjV5sI8MN0XE2KYZjSD63x4GFAsIPg6dYqOvF1NrxFtuo4FpAqy2IoLD5M8OkYitpuK2na6nToNpF%2BLngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADINPiMyl2nCXh4JTRPabLvEpLeHnG6aMcNxsMW0%2FXy9GIx09YIkwDnPxKCMuJEm%2B2E%2BxHCW1kEHoKWq8a0Gb2tobbQHXJXDJTkyb%2BTI2nix8GqcZzCCGBbnVXzhTb1%2B3PPO7W8m0%2BffO61xURViK%2Fgduzzxyhceq0x1xfp93KbfzdC2RJpO%2F71VScVDBfa1T8sU6D9%2FDdg%2F%2BFha11X08cToTOxTpqd21LYyWxDM7zJxZBlNzdJFgkoR1MOL3Zb6EWFPRQvt%2BF46DVeTEt%2BePO7UAkaO1dtD77TGSNVF%2FI0kqDke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=20577789571&catId=50003497,113780원,가구/인테리어,침구세트,이불패드세트
201570,1,[할인 쿠폰 배포 중][● 일본제]IH200V·가스 불 대응 철제 준 지하철 타고 냄비 30cm철제의 힘 쇠 냄비 펄,https://cr.shopping.naver.com/adcr.nhn?x=%2FbnG7r8dVsVEst8trqeBG%2F%2F%2F%2Fw%3D%3DsSstZnIheozKm2Mut4%2BkGM3WtitMOvxvok7heB4JxSv9Mtaspq6Vv4JGuPmKckxBa9sZGjVf2W%2FZ%2FzoiZg%2FCUvDQ5%2FOCTJJPVcDj2XWV2X3EOcgQj0kgpG4HIqaB2Sz%2FIRQrRddvo5QL0K2y12I2DK0tio21KUYOxwRhyXLU%2F51x85mDf3L5e%2BQBpwcpNk41hJuTmOvwQNOS1j12qkxd8V%2F8aRHr50pRqV3L1yUgWuGRkdtbRMszexAsPmMHoa%2FOJrv88wrd%2FnCWkHGMkNKcbvSj9UMPbuPZbaEFxLIeJES%2FZPtLH0Q30QUmht%2FhnQcyQMWbtYsSlwn%2Fyja1ebw1ghlYRd5fBJq5s%2B7SpRrFB889r6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu3i9zhDFWiW0SMtvf1XOgYGswzOwDYz%2F8g2%2FEftKomTpZzbThe6mZmt3n5QRYWdb8HCYWK6VZcJGTzKQXnP8wupICj46gfU%2BRAwCDslBLshnnZZd%2Bmc%2BrXszWEH7CjZ3djgEFj1UzvE9ryAPX3XwhK45cDgkUMDGmkPz89jUnRs72w7ySHrIX4p2VUv%2BHyxFYPn9SdDSmejJxKaZ5l%2BQ914qApq%2FLgAwZIuiYdSn6xWQX7CTeeVAqdTvOqrwzxrHNjsW2n36%2BqYONUILvEhR2IqMAKL4WjCB7qNvO8gYbbkDk6SKQtMgmhR2F86Urq8Yv8vTtug4vCjEvohqOyQz59laEI33LmUw8mAwCuWQ4zUh2FvuMgfu%2B1N8Rkxj0G7xzWhopkeKUdu5q4dSKA0zkoA%3D&nvMid=23421912389&catId=50004551,176300원,생활/건강,주방용품,냄비/솥
200275,1,eTV 프레쉬 에어 에디션 드로즈 8종,https://cr.shopping.naver.com/adcr.nhn?x=5ByQqNyORalW8%2FmO7BVfX%2F%2F%2F%2Fw%3D%3DsFnwO1wW%2BiGW5dsOm5n5yp%2FwSW6YVHqPuL90ayP4IgIuFQDtfkvp%2BgDCmtt6ElPHbR85X1loO8MrsU5%2FAjIEat3Z76MDBW2lKqq2G72JyM1Ripr3NQNTmQ9WDbSh%2BIUejKSzMIp8iIDlEUYtRa1h7j2wGDKWPvrdYGpnYa1xW8yTWOLXQiVAAzrI07bUiZ66O3IZpKv7R1G7ftbswwgHg0a2uTZhk0jtc9THDM9zjx33RXTKmeZoYFrkL%2FJ7CJAm3pIjSV3Sg%2Fi2BWH7kPuNDHV4t8SpaczeZpD%2FqF7RPL5Lnn51wzi%2F%2F%2FgrdD%2BtIZM9uPenIx4XG6evce0IqfGrozl3R47Di4wTznlr14Fx9eR0E0cL0EWkeAlWrFPZJ0YlC8Ue57yWbBdtEC1qp0L%2FhdDMHAHJzKOgmhE%2FMW7lghHttaPK2tk40jsR0eWV5YF5cCj2MqkmujG%2FVFBT9xV%2BVMS5tXDAsIMx5%2BGhsRGbfmMSi4%2Fr0lz1oSk9AW8qzFsUvpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXSeTv3bTvL40a1Opm79nqn9ai83EVbMDvzV06wNeZeBjTGqrhGmt6yVm1THnbWI4dXZBRjjoqkt1Y1Sws%2BL7SpOnD38MxfZLVnMXa3E7TvClF8Yz0EBlqNSjz7poheVbr6FUC6nn2G8nRqGb7UaA%2FJvPHWxuBAHaQMI4q2X3gH0GsAydm%2BULK44FTZbd9BmoMXnAUvIHOrFnSjgfBflTZPxUOCm4jEkA4jhMGjcTSPirmJxyHBE3CYnzhPLG%2BOCDMXMZPTmzcn4Dobdcuu76gr6r1mDSLzi3KxWikCZISNwaMcgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=21462732271&catId=50000845,117300원,패션의류,남성언더웨어/잠옷,팬티
200276,1,[성훈 S PICK][기획한정판]라쉬반 레알마드리드 에디션,https://cr.shopping.naver.com/adcr.nhn?x=sMpIT2V5bD8gCuqVaWWmb%2F%2F%2F%2Fw%3D%3DsybuQ1X5M%2BkcAuHwJHvbJ656QKKsjdmnzgE%2Bb2zvw%2FvfW8esszn6qY5pWvr0Hun3T%2B1zrR7Xat4rBdVijwhb9wRcDHDxpsC6NCq%2FBstVqbZbX8IL0zQ%2Bjc6bAcmmo0iBM44mKLzNWYLJrK179EKeKSgarZsLuygC%2F8bz1aUzXfaUycV99DwdK7jI4co0LfANGb%2FOWRqCDKWvK3QgSjBFgo%2BC%2FpSp3H5Diu5%2B%2Bg8r3eG3qSx%2Bo2JFYdhucjtV6mVjTeVQynrjGOOHmpO5bKwhLo2lXE0%2BI5zXi%2BuYS8rZw%2Fbczw6RiK2m4radrqdOg2kX4ueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMg5DaYEXGBImEXuZW02CXqjXa1PYAb0zmPF1cRoKRscXdbha4PBL8L7n0ghpfVOJn46qxIEEprGPVGc50CyRYmBiXcfLtpuKoK9tW6q8U5k3slinzRfoC7fl2X9zDI03%2Bp6t8u70GAemA5%2BBaTPY2%2FSIB%2BQnhr7JZv5qQ23iXFsldhKCXKOrMtl%2Bx1SZ3AZr3nOcfwCS9CEnxYUfOeawSRp5ZylMab7WT%2Bsr8uALeGeQLk9yx2LE4ozzid%2FD5TsgrqSviMIgvzHZ2jvvc0DCm4mvapiKDLtnLU5JIZHdPp5om9TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=22917205906&catId=50000845,131240원,패션의류,남성언더웨어/잠옷,팬티
201327,1,[팜스프링스]남성 그레이 체크 바지 SPTM202758,https://cr.shopping.naver.com/adcr.nhn?x=LLISSdjZxSQxdKYOy3Q6Ef%2F%2F%2Fw%3D%3DsV6k6np8N%2FJKoJHaxeLbpillkw5tGMoFoI1cPjmf7rfHHRCCgxpepKD7kTkPIF6enTFjdpLD0jmdegRZRM92XdEmAPA2fwpft7KNWkYW1GkQ%2ByX0r4Je%2Fv2MTiPnfdwoRpluB96NDuEULweeMg3RLLRuBEThDFck%2BZsrPIDSyQ3cwFsBRMuERzOt%2Bjqj4UJgn2SgNmFlPITY%2BonMsYDjA7g%2FHTsDwjx%2FJZxXnaRpxADafmCdtN58aNu7drtSnHScDJT8jPah89Fvqzcq5wDIBJMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqnTM262M3RKuuP%2FWE5BrjiKCmRwAn7nLIDhZygGER7Tgf7DC7UQbLxYArAUmzMD11kW%2F7JElzUNP1Sj4aW4bh%2Bc3zVaNSnElUms3mYOzPgGnOtiMksDpL5NlRfBnEvKqbuKyIc0VoNg03b73m%2BW7%2BwQTfntFnHVnap2Jeua6p8jAev6ODrXuLmEwjsXwAeC0jzus5Cj7wwZh%2Fuhdg0KkaWy3rHMa0kpLnj7w1lf9sTjiQCU4rA9qEITJh30T6VqaOrHAzPFEfaw4k5Hvy%2BRodc9lm7DnxALceSoBEctXhIysr05aDMT%2Bg85d%2B9hQUG9fZHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82591203467&catId=50002801,91200원,스포츠/레저,골프,골프의류
201328,1,팜스프링스 여성 나일론 스판 긴기장 여름 팬츠 SPTL172819,https://cr.shopping.naver.com/adcr.nhn?x=mvPFXo7XlegQD17BxH6mqv%2F%2F%2Fw%3D%3DsWpUiN8Vp9hVcJnekaeS0LIUJ6mXf%2FrdWoQCTZoTvbRrHRCCgxpepKD7kTkPIF6engJ1mhsxw48AENuL2YFFHBpzcehppQlxAo8aZ8jkuNsdEzcuqZqS%2BypzOtx8tCn0tm%2F%2FLXKsaM78LHAFNyPbkTRIc7ZE6uKEdramxLCUAZ5tnnVvjMgiHMjbFhm4v1%2F1AP2tfKoQ0NQPyiad34AQ6K8TUl%2BdDriT81msJU01ZSsP21Qy0u6BfL2vHVQeWwc4g2C5lzU5NPYF9s6WAafULdbp3KpAKARW45P6uG2PAqNBykm%2BEJT3puqzw90CraaxGL%2BmT2GwG1lBfAC1WtjnUCTMQwe9dW98aNYx16wuoNbaCqBNYRgGwhe%2Bq7QdHKoWffa6xUIcCLBsVkjHvr6m0z4iKoY9oZ2m%2BA3zpggYokWgzw6RiK2m4radrqdOg2kX4ueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMhsrLCjsc2p2m2wxWdblo%2FEFY0AqSJOZMeLCVtoa0X5ygbm4STjRf6YAjwomjVYfkHNlC8FnYG9hDjlfbPxgde2mc2cg3xqNUkKGEb1xg81nV4YWchT%2Fv638mN7ksKfkL80u7Xjpk3h0YKnhLZ5KRVgSt8LgVluuf4PcRPEv1niPPCbCRSIPGsDGZppkgkFs1Bd4MAiFQrc0%2FQIXCUrGkpjrXd4ArN%2BxviAjXPH%2FUTFLGqUwIMkCT7w0S1Qy96xvZb6C0XXk8ySaOQ0OaLzzIxFvmSQjxPai%2BCSJHOb5UE2xH%2BFesPg%2FlTvY3vgaHU%2BMJaFbDf4gHI5rSMJU1BWcIOg&nvMid=23655427511&catId=50002801,8010원,스포츠/레저,골프,골프의류
200904,0,,,,,,
201856,1,푸마 DRY-CELL 에센셜 브라팬티 7세트(3차),https://cr.shopping.naver.com/adcr.nhn?x=Jx4zVKVwDGGd%2Fexf9efCuP%2F%2F%2Fw%3D%3Dsat1iHGO9Adbfr9P%2BlKTUY8eZZMt3Hm3QmxuvC1AfYnQsmtjgb2MM2YBLTVv2MrptYmRF9fePA%2F3ckxcjWkqvofR874Vhjngb718X2KRJ7Uo88jNP7kL8m2nVw6NuscQDl2kCoJSifSPhx%2Ffu1Lb%2FQHqRkRzqXUsweEPLn9xZ0wa%2FmErMnfnT26ytzGuZW6Zcs0vf53fghKmJtuS1%2FRawVrk%2FdjC8f5%2B96d%2BcEXBQ%2Bhj6mP7DBcyxxUM9vxMF3axxM3ixnswuiwXJcQYv38b5ygkkIjCy0j%2BJbMqtsz31%2BeyfCHsS0OlM9xhASTeicAm0WDuAJuqZbGlx0juudI9chT9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ6sZoJSeescrP0kByCxm%2B83wYir0QAz3Vq3dkkl1Wh2BAaHXwQGmaD8W1HTrYrNrP9Wjk%2F5Rr%2F8Vm22MaQ8lLoRnEk0V5CKx4MhYiRTH65AOynXHhfKb%2FGtDk5jR3F%2FVyrR9ParSE1scgJVz5gO6cD4NpGw6EnMtJql%2FEuU4MR7Pdc%2F02HZcOMnn%2BlEUPSugfg6SEIR6QCzxC7qfrUqhO6yjH8780DSo%2Fm1keaoziWxNUaIbT4wPT2RVq4kndhIVrULmTxOankmXhcAut9rCkvae9U4XR86Z31h5942%2BWk8NGFbDf4gHI5rSMJU1BWcIOg&nvMid=23400344383&catId=50000825,138000원,패션의류,여성언더웨어/잠옷,브라팬티세트
