p_code,cr,name,link,price,cate1,cate2,cate3,cate4
202224,1,튀김바스켓 린나이 튀김기 바구니 후라이드 튀김망 업소용,https://cr.shopping.naver.com/adcr.nhn?x=RCubpv%2BH4b%2BGNn1w2WiDC%2F%2F%2F%2Fw%3D%3DsGZaX1wJOw%2F44ZRBmanjjOExVOL7wJMPyKfErCx9X%2BWF0JyIoU%2Fl1xbUqDqG5YdSoWgF6z7lb%2B%2FjBwFoJ3oUIPZjHd%2Fwr8VkHuzyYpw%2BySIIlxzx5cKWOl%2BfW62j%2FZW67XxOpU8tAw4B3h6lhSPp6BBD1xtbs07hopbYLAjJFmmuE0BYTDQkKxvsslcEmopZX3TXnOAr4%2FmvhkLKwN%2BIOlQYdWBWG0LYXKTwrZc0ftu%2BTG83tDzQ7Pd51a%2BRJiR39VhF3l8Emrmz7tKlGsUHzz2vqR2unsG9Pw6XBns%2FftjJmn%2B6FVZ%2Fm0w7K7lHYQAO78XGg7j7gZzV2dnpmKvGMlhBzznRmFgIhOiEuTYvTAsafYJIcjyF4x2B15zpoFhcBA%2FFOkUq4tq1K5IGqu23Riw1t93ZaO%2BnQLJ%2B5WnDYG61fWzLdskPxRmvsWEOAw8o60XK68ZgVwagDhUPv7%2B%2BSaNmDPjRYfhKgLjgkszdWrh%2FWFZ5LzLAXEji29EK8MwYM6u%2FNakSWkY%2BLaoxG2%2BMaROUXDrOOtpCB4Wj60ZE3TWJj7LNSrWOhRbknpCsGyvAUe8kSOe0YKSO%2BEM3qiXPxdGbd4ESji1G8ITbr7tExbBEFNbmt%2BuRqX7MlZ44IQ4NwIJ6dD9aMyqL7JCGtvUF2TEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=81719808266&catId=50004778,27200원,생활/건강,주방용품,조리기구,바구니
201808,1,귀뚜라미창문형에어컨 렌탈  36개월의무 등록비면제,https://cr.shopping.naver.com/adcr.nhn?x=UG35vfDIiCzGpVa%2Fa3%2FtlP%2F%2F%2Fw%3D%3DsqqzqKqD7BXASpNCpuhC6m06SUHl9d408av8bykcH0HuCySpqL8EcNR7zTWTj0iSVOTF22gA8lkQZk27QYEaHUwWB%2F4m1FhEk8RsAoTbZHCngWsk6R4A3dTH0vHrXpSTcs4dQGRbtSJrR2mmbPKhWTIArulVN%2BSG%2BzTEKq%2BVgG265Zah9nn0qLv1SpX0PdWpST25teQHNomWSXCDoqX4WS7qD8kS91AyAMwnkQzQKoLqi4%2Fr0lz1oSk9AW8qzFsUvpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXRARw4qZAYVTr9Wvpuc3g5j18tk3UJtMZDtElTqjwRr%2BDekCxt1SOZWAT0EYztE%2B7kJvL7mjn7RGOkZ9vYDen6RwJDRK7sYoaNOt5Xsd1F9vh8cIxtXGAkguxzsbtDu9qoJSxFt7uGdn5uC5YNOl349t7jAgZu6Al1obTRqn2ayfWWUolD2eiNbGHxM8JctZdGW%2FlsLTdGCRhaujbL8%2BEa5D1SzqwuYMC5foQC25tD0RIOuAKV6RXG1Is03XJLviBdGdGb7gROPoS2VpIBO6L%2B873QIokyGtqGTSDHlx9NfWgE0KAaGcmhjIDxXiPYBFw0NUJgJp6CUXauCvW7Y5AjN&nvMid=22718962117&catId=50002524,29900원,디지털/가전,계절가전,에어컨,창문형에어컨
201957,1,[청정드림] 완도 전복 1kg 특대 9-10미 선물세트 18-20미 홈쇼핑 꼬마 활전복,https://cr.shopping.naver.com/adcr.nhn?x=XJyluXfVGGAWqn1adaHOzf%2F%2F%2Fw%3D%3DsCtoGk7jpI3Mg0cFZ6OsRfcNxA2yl9MfiyyTBWu56bC3A9T4Vq3EZjnTXHaqD3jHuybItBcS82xDZY0rEEXT59LF4vdT3RkNpmLSEsf43TtpNvN94FOsNcFQ%2Bcz%2F3uA%2BYbODzTZJB%2BC2WpeY5HajYlg9Fuv8taQ%2B4A7E1FIVGPnIYyHP7hXqrcMWwnV%2FyZJ6mS4b%2BJwVjer2EZ2Ouj36fFDkLplQcRLlbT7nIfLmkvY7%2Fcg9h6YIEUF9RV3uSSAdc%2F2YmkqoTcACEHfoDSb68cMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqT0sTCPmjvawb3tB3c3PbHw5gPeUpT07vHV%2BmrniwQacnVz1CELVLNEd0GdtKa%2BD2TL8k9UIeRPt4VcT%2FuNcCjc3zVaNSnElUms3mYOzPgGl%2FaWA%2FVH7H5BBOS%2B1GV%2FD3h3oAWh1OyN19xGPbjr6bJirhEUxMok8uSBXckDdqb9zVb%2BoPpzUrywLLK2D5CChgWoWSYIWfQ1BY2DVOoV6EBjKNJUidc79yC6AqOeS0GZNGfm7NmqySoS%2F%2FaeekMaRiv8Rgegf7Kb1NpMbNrkEELxc3J72TdqRtdlxLkf9yUd4U8sPf%2BYx5cZ8FpW81cbsOS4UWFuxmVw62kHXvF3GxjjTNNc4oTMC%2FAvUoG6SRuXjNjqh%2FZemCCOboDhnweAmG&nvMid=13315719802&catId=50004701,35000원,식품,수산,해산물/어패류,전복
201316,1,하프클럽 [코몽트] 남성 도트 반팔 티셔츠 하프클럽 브랜드 패션전문몰 NO.1,https://cr.shopping.naver.com/adcr.nhn?x=Wagn4kd2n3N8Cry9mYJBOP%2F%2F%2Fw%3D%3DsMRw987YE0X3UK%2B0YjBoejfRUKDNs3jlRvLj%2FKL5URVdzCbY7y9BMHkDjxl1aNOGCiN4DjxNfe91%2FQ9hoQyxIGH2j%2Fp2tIEcrtJ2urybqn3M0ONnSkZfBDY%2B00BZAA%2B8a%2FhHfycq35UsDxkQRwH%2Bt20B0eJ8tKlqtPiJM8rCAzgSILRlDKiJP1wKJF2Gih%2F6CWiUqpoAg8ifNpIGTREorG%2BPBvTL%2B7TWF5SK6jbvx21ncmkNesSC8N1IT4u%2BfAUCCsv3KFXIxwyHYSTMOn0cbZyhIo%2B%2FlQ%2FzxQQ1CM5u85mrFLqSFOfJvMhTnFbdog4MlA5ijqTU6jnRNRTh%2BkUVsAgez%2FY8eSma9aMvarLWce5sXdQaPojMofFNuFc6x6%2BqqP5eUwK0V%2FXNFJ9IaRxU9M4akL8Jkf6pU9I0LjWzj68Jkvf6CcV97RQepcvPl4sc%2FvKr82WUFBzCjIbh2AmqFd%2BQx4MW1azAN3DaRmwXPXnyhUtlJJRFXRa1B9IE%2FyrztrHoumKAbUNxBO6KTFwP%2BeXdRjdWvpynMjGbgWSXFLm%2Fh%2BhAC%2FYCLcrSwmjIBf%2BHDIH%2FHxEdXwLUxLY%2Fgl3ydTNcyv6iO8GNdLgEntdwTqt5FQISqqrrcOBepWln90amug%2BcpHDSH6%2Fmz%2BjFMk4mj7WU3N0kWCShHUw4vdlvoRYV5fhNTyazQpvfX295eo8iLOlOmsdqReVeudNvjDDn78eR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=21755883669&catId=50002630,8280원,스포츠/레저,등산,등산의류,반팔티셔츠
201294,1,[마모트] 라셀 여름 긴팔 라운드티 #1 (1MMTSS0004),https://cr.shopping.naver.com/adcr.nhn?x=WnwYJKUWAS%2FgFaZxZy09jP%2F%2F%2Fw%3D%3DsYsqvwh%2FwCQUDVfPnBAek%2Fsly67Hqrcnj853yK57bJvYkN%2FQGiXvu2Spd2YgyMqWdHzLwbWeiocs1hV7WFsiUpLuo1YC8G2VASx6OYt2BvkOnH813DwFIQag2fB8rvoERb3vBrGQRcyk4Djos4HlxsQPez1UcHxNIfcL8TIHJnYt19UhzRDlRjZqHix0Fr8TNDDgia7EfD7a6SyrIWFFQXbA%2FCLbf4tBgTkmG22VT95A6M2vGwtrAsLK6R%2F0WfAkYZauIURfAuHUblfVDRuqY7ps71No91rDVf%2BXVFScanX2GZ5a0ma%2FDwz3QQr7PLlrXJV03cukp%2F9sq6JmLvPVclMkaxX6lwsE9XTFhhL5A5id%2B36sGPGsIfJ%2Br4YATGwebx72P1MzfeDsyK%2BcBtz34gEVP69iztEMNM6MyNcc3noVZ8XfVpAgtXMZerAdS5j8Pd9fzkQsDTiZQv7RoLgbtCN2%2FYFTqfRoMeAYm5NYaVq5892bWQRrGBFMK9cH0l4KyL8QNSkde%2BmpY0oKOqNwPw0YRzAnQUj8vEcPGWnPYh%2FqgIo%2BWlolkdNs3c7DYnc7LjJIFPopOgU6dDe72tWTBelXm4ix56lylWxBdzQPb1FlIk0CbV5p9TofBaiOAmOUbr5gNVjpdyQnGnF%2BXe8XiHVaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=82433614035&catId=50000803,34030원,패션의류,여성의류,티셔츠,
202128,1,월드컵 월드컵 2020 s/s 남성 에어런닝화+패션슬리퍼 2종,https://cr.shopping.naver.com/adcr.nhn?x=1X8yUfX9w12D8zL4d%2F7kDf%2F%2F%2Fw%3D%3Dsr3WY%2BVzFbOhO5HE46mbIw%2Fg%2FnL6FbJgd1HhT0pBq7%2Ft2g2PAUw7t%2F0nSJ9oUG7GjAY%2BEQXCYuHeTJT%2FRYXFN4NaziqcyzEhtuOXGBfkD62okzn36NEN%2BCqZKWEK4SR95oguWG5DujxhfGySrDuMMKj7G9fqx6JvDDcTUA86V0nX7jZ%2F9rPrz3cJIVSFEuTkvVT2f1ib3XGKQ%2BHs4sghjwPAd%2BMRJn4rv1CVOlLIzUCYrBtdWerAYaAzsmI%2Fad%2BO5vbBa%2BDXs5tHfZoClU6yBc0vzFC4%2FbfyGXMleFQGDZA8O1cL%2BsnV04XaQBfnBzARGZXOj9WGo5ybPz0ODFj%2FgO8HPv45Edr5fvvv%2FlTzZa4VEOnKSk6pZmBmpZwGZXBENjH6MMpjSdI7Mb4Tw%2BZqyyce9j9TM33g7MivnAbc9%2BICy11gpwbn24pusg79KNGbLy2R2N9imcYY2GkLwMumloETr8GYWgyQcje%2BNzUsLqtvyPRTI03pR%2BYsUMjTDFISUkVZ2wpWhqYM%2FZUOr%2BTe6lmHHoNoTfq0jwVmGWHVcs965MeqlyCmd%2BLOtz%2FJVO3dgchfAz%2BJIthud4PFsfWVSUwRwxTH%2BwbpI21%2FrFaxx4cKen09tU9PeMyK5KrZwR3WdfAl5dudTqZlos35c9ihFnCYglU5hy1QCdw9iQKiIXxKvKtxhkFMun9eMSAMlIh7VzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=23382392818&catId=50003854,26360원,패션잡화,남성신발,운동화,러닝화
202129,1,월드컵 S/S 여성 에어러닝화+패션슬리퍼,https://cr.shopping.naver.com/adcr.nhn?x=0KTwqlhpDf93ekRw2S60A%2F%2F%2F%2Fw%3D%3DsCQMFszbauviR%2FkDg55XRz4NIdIxqy1lHWODJwpTpYOOBHvpBX%2Bv0CVLL4XtXTIaT%2BNmTqag2mTlZjoImUymk6hAn%2BFgbiEkpHKM1wRwlDVvHxAh2ou3bP4gKZgTpxbkkI%2BwbHpMGEOkVE4KhUJHsIB7zGJ14YLa%2FyCO%2FaUSp2WLUhVPofRPGwhyltsDB9qdI1OwRkJfMvNj%2BQTfvbKJ55d67PEoGKm%2Bmqg7w6HCvBikRTZ79NT8x9mIhePSg%2F9tAJRMOM8Obo9Qihna1TiCrJZeLeURcAPzC8uVOiruI22oVxojiDuhOKBZ6u1pHfi7qyQOQJPzNOU%2BAzLeKFkyVw39gd%2FAro6dROLm96ewmlWRVXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv9WUEjUziCibZWbFkC6%2BqCSNl2RlPX%2BjeKW05M4IV0fS0fjDuh07eHqf1mv34f9CpakkfcHYs9ruyOesXRQfOq5gC7E%2BPvbL6hgbRxNwR7AkW5tPgof5UC8SAyez7U9r1dYCX7DD0GKSJi2IkZD8HJR5cjAl88GrhHoNohTLBQoLx%2B1dba%2BPm5AVv8WorXHXNc5ivcSlYXUXCRYNT9L0VUfmELFO07QEQYUyi%2Bk709RTqS6Vui9v0cxBnass%2B0sTOK%2B%2BdV4Zb1UgpOcT4SaQZNQDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=22370877131&catId=50000780,28800원,패션잡화,여성신발,슬리퍼,
200092,1,버킷백 이너백 (스몰) 1BH038 사이즈 전용 맞춤 프라다 버킷 이너백 4포켓 적용,https://cr.shopping.naver.com/adcr.nhn?x=AePpKE88mCjUdHTIc3H4df%2F%2F%2Fw%3D%3Ds7enhabOjmV%2B1gun9LMSS3H%2FPgyurHifHKAXqbCm%2FYZcXZahl2h5FdNGAigmJEyRJWwbSe961Fuciy14KJa8RAJ0d9%2F1Q3RjGg7n4uXGqJinF1TbErMOGxSicNRw%2BLnHrnP6b02CvZ46ErspHHispixTgGXK1so6d4IScPbi7EsrLtayO8vp8YGu6pHNtIwGhB0tejJuLME5UVjRucYBcG0Q5DKdpaoCNW8BvjM%2BBZegIykkecK9vBgeUlFeUk9XnglHqBXTSBihlpd3p15ah04BsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9ssSkDGZkrASX3GzsbcWJ%2BemuR3W%2BXNhmWMYQ%2FeyCx7StLGeEObPprEdJPyM3EDSnLttRTS%2FM%2BfHuC8Mde9TV0ARzfMyyBH7euWZyi2ibdpHotZTHzg13dfWNiyJmSTWwUilmVhPKkNwtfdAZMpDzb8%2FAkAUuYxy6HzTPo6cBGHNdqz7sfg7Sx0%2BU0Sc%2B7xGAancSV22RrBysayDXin54rlmBh4tvH9yT75uuO%2FSFSP9iPOb3ko%2FOdgUO2ZjDco2T5MAp1e70BeVJVe7AYGcOacW8TYJ1YoScvnnVpsV8THDthus8Sq1V6HVA2VZLEsPX500KSOLp8R5DLs9imWA8DZR3nXUaKf776SDPO6FO1Q%2FHICEQpPL7Rm%2B2fyhjEhHR&nvMid=81885654522&catId=50000639,20000원,패션잡화,여성가방,숄더백,
200079,1,프라다 GS홈쇼핑 레더 카메라백 1BH093,https://cr.shopping.naver.com/adcr.nhn?x=5hGWTWK48fm3DP5h7lywFv%2F%2F%2Fw%3D%3DsvK77e9XcvkFTFo4elHVDesvjpJc7mQfLpzNXcCMJV35tJTlB2F%2BQrJoNgCBFUywzKbEVbzSO3MO0wppbgXfWVKPx5J%2BSN9NYGno%2BwlwHn1KG9fs%2BPhZq%2BjPfQj3c0zDkept%2F2Hj0hCTrJYLrlfRaGmMfzan7NGxlKxfWneqSOw71pE5R8w5MKLyjDaHPrGxM2h%2FqNbmMd3P9tE5jamCbKQnM1a8j%2BgYTwuVYmziEM%2BYvxhryGpg1YTxrGrxQWSiuSlQ93uiY%2BC%2BxOPHPpixPbTlfim8l2%2Fm%2Bfy7cPrGKw1B7HJbvDENSEe1T8sbqDSxV6Stt5q6BB4zwWOSSvwgXdfSs3Is5P2oTonXl3xCG3bPs0hU5IB1JcULGPzM4kWaa1qUZ0O2FZP4NbgmBMarb42WRWl95QGJrzJ072chQ4R%2FbvnwpSP4BxjlAe9yK8M5KVo5eVzUMuz%2BzpvBBMRpJz977YXaKcq3VYKf3vU3JMjdIAJ%2FJQ9vsa4G5awamMD3Visext5K2yYkF868rsMDqiWvroE5O2XmS2gkLF6sYfYUEbWmEs8y0gohIhVTV9bK%2B9UEMwi63jafLIzwwY0rYsb3C63l2zCw76HS0k4dcTBhO9D4RfM2%2BKIyZBNYiSqYPRYgXT8U0rr2Dm%2BuxQGAQBjeVE3Y8dFQROct5pLJYM%2FRiTZe1YtJ4DrW1iSEZcBua3RkYkBl%2BMJ0bHmgFKxdCoK6RiojLEUFNV3ZpSnPzBt%2BNAl%2F3pWuendUHh%2BB3WW8VT8AlxSYkXaLH96LNyv1p9akulbovb9HMQZ2rLPtLEzievCcEa5PBEPIsM%2BvsYZh%2BA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=22828165656&catId=50000641,551960원,패션잡화,여성가방,크로스백,
200083,1,프라다 비텔로 삼각로고 크로스백 1BH089-2E8K-F0002-T,https://cr.shopping.naver.com/adcr.nhn?x=vXC%2BDQ6lFkQGaKDREW1wf%2F%2F%2F%2Fw%3D%3DsV7y1Y5W%2B5dN02RI7MHqUNJj3SbcMPOy9P9oEli9yfyXQCY4PT%2FEskfwkGBOmYl1X%2BZsqb4XcdpXZHHIAKNrCbyIN6kmLyH59WO1%2BCa3qcpUkUtjHQE37akyQeZ95Ob%2B4huk84qN9KnUTUy09BAVjcoEFtBdVABe%2BHv7fTMAcWVqLDHUZ%2Fh5DdZGp8%2FsOr%2BhythEGom6Sa269vOF9E%2FrrkEPg%2F6PYJW9LpCSumzPJoiiKl6jgnMWqWbL3KWH9FLwd%2FVQYtPTsGZJyV6XLZrtYKhly3AsIZ7lR%2FLiqdGKGEhz7GrKzVcBmfuhpx3sZ8qxeD6PVFV5y4F5y06Uy8w%2FTMnWsS6wA6F8GDapxSsnYOZOstM%2Bsi6A1jiQQfo9mBX4PrgqGIhliET23kRkFDqlj2iHYXmZA2WaojhTrw8Ya40sf7TrzbelOErjTwKd0LXJd5ZIpu3OiL1aLgJY8NCH69D6kObpNvJhluvsdghZFIWBmrS2FEOVw9SQCUWnfSKMiwdNUr2tY7QjBAowcPcgFSg7Vwv6ydXThdpAF%2BcHMBEZlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhbcP8YVizs1Tnn7ojmD18uweJ9ujtyQekLaIRNncidZpZCKbS5IZXjkbKBm9wVCukNkPrxkyINf5k6hR75hNm7s9UyYyBZykAJdgZ21VZLrNSrGiurM74EaOV%2BVwtR51so%2BntOh0lvlkPlzwetRRKsm4Qx%2BZAAYPM%2BwIIWfBOPCItbxzBnFYI8VHZeLV%2F%2F%2Bpff73z8yenI4lOLC3ioPLhgbQw6bfYGbKW%2FA2dpKnCwznMmcQxCBoYYbn%2BglSbEOTkRSyqKr5pF2HX1nMUYFsVzxGdGb7gROPoS2VpIBO6L%2B8XSyp7%2Bikl2kvv12A7UTxtVrJefoOJbmkO4BD9YMbmM0NUJgJp6CUXauCvW7Y5AjN&nvMid=20834043190&catId=50000641,668990원,패션잡화,여성가방,크로스백,
200099,1,프라다 명품직구 테스토 삼각로고 스퀘어 크로스백 2VH115,https://cr.shopping.naver.com/adcr.nhn?x=Le66ElRCjfP89l7eZA3%2BL%2F%2F%2F%2Fw%3D%3DsKzcKZdudPQ07DdetPgyBRVX1lOlMEq%2FPOO%2F1V3mgFV9tJTlB2F%2BQrJoNgCBFUywzyogaIKEgumFtqcLqcMM7SaNcTcwqnT6Dsem5f1vw%2BWJXaAuykdtF87e%2BugkvjC%2B2Azv8iA6SqcuiNVEDkyo9eNfsoLuCmCJxRUMbDzn%2FPI3ta3mGAAVkP71YEXiRqwMqpJDJWvTgRVmhcO6ja37NsMi30QtKP1mA7BYZPpxeJLd%2BnFd3o8EC1CYE9Hv8wLXp2c%2BCRgFN2CV29V0R2rpztS5Dhl5Dc%2BjtoS%2B2OfZBRWr9YrA8kgOCQHS9aI8moIwzx4PZB9rHevt17jkrxh2DXiTwqAtKAXnhmQROZB%2BYHnNs9erQjtbD9%2BmUAhiQAEwURh0YMcSMJOzTVn7W7XmFWA7K5WQ2DkTOALYstbB%2BRyKPxpzva2RawADgcRC2qzPTBA7qLxUTT5hMwAtxzD%2FU7YnVPpLeIZ8NnQ%2FpgRxqr%2FouOrSpFptWgNfKwZyDDTw2jNfSm3QuuukLEo7nMlYjAqNVU%2Fzm2%2Bq%2FIQT8jrAAeuZWEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7sz1UR8JrqguyD0duBdAl8PULwi9L40%2BwQ8nsPqaU2L%2FimSeaPtPzguHm7Tco4imzdD8%2BIvjDV0v4BwW%2F1yM%2BW%2FS13L%2FQM%2BCZuq6rpKOfI%2Bg9KA44xVgJQyxUtGuxkW%2FTHG41GovHUAH%2BBf4NkVRCNXYX2C4vZq6TZ3S6yekYCqjGtVOP%2F3C2rQRzScfPezsyI4%2Bo2qRhLGHSqm1w6VbR0UqAlWz35EkRrm2pEpLkSwm5WOt6xI5%2Fjji1ULzAsSmFytqaMHAJkj0DAJXiYJNZCZOe%2BJI5R%2FXR4bBTE37%2B5Rk7BiRqPbfe3LNidU5b0GQj9WhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=23410100667&catId=50000641,794750원,패션잡화,여성가방,크로스백,
200067,1,구찌 마이크로시마 나일론 투웨이 토트백 510332 K28AN,https://cr.shopping.naver.com/adcr.nhn?x=iFpngrQQ%2F%2BxQVsdkpqToZf%2F%2F%2Fw%3D%3Ds1nc%2Fqg7898xi3nOIfLuwh1YuOZDD%2F%2BVNc22L%2Fq3FmHb16Be5pEM8Tq%2BEQ%2B3UEpg6NgdayzD2o23Hg77pw2jNf1mxt64LUC3JnHTEaWO8%2BiJzwknswD%2Fh%2FihoDu5MFqJfz7yWeX2FDeu%2BpkDNz5P0iwg5pQt3%2Bs4WYPNNBYHtaP3QE7aB6BZC2Jl%2BZ9TQkZRdy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBsuNgv0HygTGfvYFN0Fpush8T%2BKPFIWqkvoZoj33ZrszIJR6gV00gYoZaXd6deWodOAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FT5YMsdpvYwgJkicdj5oL1peLxlEcviwY5LYHFvTf34H5%2FMQqfaFfXdz3UBWMtvUPeGH23dHzUo07zHdV6FLtsbp%2BWgLGvZiZkHmgOfnw6DoNgdayzD2o23Hg77pw2jNf2BaHjI%2F1dEbAhYu%2B62xHNH9%2Bj9M4Ry1zaK52NXlG4Ff%2BSP0rkDB471mIpIj%2FHgaYIkjOpodl8GuAmx5er2avjrKF2bUkEBoIHal9Yb%2Fx%2FwMYnJDiDh66LN6b3oO3Nbn4CoS%2FGfrpwGyM7C8UNphEM7ulL2UHSViacHauuMZx293tZ5lRA3gMjfrFLXnfNWPX1dznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=82308564117&catId=50000640,698000원,패션잡화,여성가방,토트백,
200064,1,NS홈쇼핑 방송상품 단품속성 블랙 [TV]구찌 마이크로 씨마 GG플랩 2단 장지갑,https://cr.shopping.naver.com/adcr.nhn?x=3p%2BsPLG2IN7Tblgh%2BJTuFP%2F%2F%2Fw%3D%3Dsi%2F7M1igMHklx2dB1m4sDUVgh2r32y1y9RIDrwsNzxWL2ARcSBMkQmEML62%2BbIbcrjFZHEqTXL9aNyuw6Tyb18qK1q4SVtMH4RM6jkOl8CtA7%2BnlOA957RoUeCxNpY0RHfo%2FyM4sJSzgQ8jl74PjEVcuvlBl%2BKb33HwHPPRFxQ%2B6Sd9Z3qO7BCXHZDUKDlUHXqqxE7cR4LCs3UYrCTnB8%2Be64mta3fu0EXFEO0wASKiBLITRP1jdo8ajNdAVZ%2Fvr%2BodRZpP6%2FH1ZV2jLdWq2uTWr08iwvukvlSNFOJ1tUdHmkDF3rkkRQL%2B8QnTs12l1S6n0xXbTVHTkgWCK81Yczug7Vwv6ydXThdpAF%2BcHMBEZlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhUQ6cpKTqlmYGalnAZlcEQ3Rui%2FPhg6iQzEzA6pnBbEVE882BSaS66AoqFPIS9ZiP2DMu3Mu2xiHtlXBMwin3H1b5lARznBUuYS70tTo7ifgKT%2FbLISEhkcQZLNWhIeNPkgdPp1epJ9lXn5RWZR5J2dACxY3y25mhS8m%2B62xuN0lRhS0aCgxp4qDlzY2YxCaHI%2FAVrXzmuWu9lItQLp5b15OwFakGZgLjtUD%2FzYOBRy4MeYyeG4oga6ScoAciXUUSTm1p80IlS8ajh%2Boyf5WI3D0gJqV0OG%2FCfJihpa4BV4b5hCxTtO0BEGFMovpO9PUU6kulbovb9HMQZ2rLPtLEzjRTFUChB3TMnOyTbHGqn5sA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=23949226346&catId=50003984,590000원,패션잡화,지갑,여성지갑,장지갑
200060,1,[2020 최신상] GUCCI 더블G 캣아이 메탈 선글라스(GG-0589SK),https://cr.shopping.naver.com/adcr.nhn?x=ksLVAnlmFNBgCUmko7N0yv%2F%2F%2Fw%3D%3DsaAXwMpt5MLnpE%2BpSV8OoQvqWSTBrYIdHdZZpBkpt9m316Be5pEM8Tq%2BEQ%2B3UEpg6XvudsB7vL2X1O07y%2BLmqb1Kx7IToAXSVdwoVlY60N2%2FGH52SIKS4lU0YduLeR4%2BBRwRnh9sttQ7dSXc2YUMbamPebkr7isuiH0dD9u6rh7Dcyc440rqs0yYwkip3CJH1W8S%2BQotLlBiFH3rzMieG6q1iYlWRlDc3VPq1py8ROzey0SoVuP2HbnGkeoNhI4YLwgOdaBDlqIkITcbTy9HAtUbUh5enlH0xzlrtSXzL1E%2F2Koz8aZFzJNbNh75LKWDcKN%2BOwW5wO0KZkbM8m0YeoDGhEpYsrpjS1LzPXdZhOW6vviVE1%2B1MBELSQw9FOR%2B%2FM8OkYitpuK2na6nToNpF%2BLngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIdQim3PUa%2BEMbN6IUcMnqGm9nn%2Fq0t7PJtfv1Pcm5qHNRUeUwHabGycgWY7jXQNaVcEg%2B66AafGNbwwiEslOFVauGN025BiAXjT0iJiX4quFR8EyFv0JsIqMKjK8DagNs3fpcyy43jTUVUksh08IL8dQOBGIOwvvkNzGk1GMJjvulWHCpcL3m%2BPOhx7wFQe5S%2FFxcDrfO4r5rmQ%2Fp%2Fs9uUejR5BSoY5KVAqhdOEyOSGW5PcsdixOKM84nfw%2BU7IK6kr4jCIL8x2do773NAwpuJjxzBAlyDZaMM7BfOzS9vXRvU2Y6hEEwGxc1AZfON9sL4VRAH%2BsMDObarUodGweR8Q%3D%3D&nvMid=21668126523&catId=50000554,307000원,패션잡화,선글라스/안경테,선글라스,
200059,1,구찌 NEW 럭셔리스타 선글라스 GG0232SK,https://cr.shopping.naver.com/adcr.nhn?x=Bd6YMuOary5cv3Z2mKj3pP%2F%2F%2Fw%3D%3Ds3%2BW8xU7I%2BO9jv9xb8fmZgf%2BQn6Qo40twaNfHzZ%2FTU7%2BkAZUkexPeiA35MiVMmSvdL2IILK24Gc97GX6GEbTNctzKyPcT%2B7TlvqqhEHyVMyhsyT8di%2FiEnojOx84xqAlgnjXXz8FtccQv8v2E6jQLfQ0WlxzwwOvTxLUuzWFXjvfmXyykEIuJQqF%2BF8TxyWqLRg%2BgYJHJR3UHgwDH6snxfv9snCWRsiyxDuDLtz2Y3rKUBnXje56Zi91hCJbyaQ4wPFD717g1ig8nsZnuvT%2FTNQ3IHNGfVCdkju6lQq8S16%2FR0liEKTnDGcfLWQRhnjpHAjR9xXaMyEwXUJo5565KYVg7gCbqmWxpcdI7rnSPXIU%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSendu9rfbJeKDXBdZKwiOKaoGIq9EAM91at3ZJJdVodgQUEfIo6QrZkpsE9SAKrHIn5EP2tGhgdhXWjk2VRUSRJLk5TY4ydEJ12jfwn2zii7jJADOhyTx2hfwfyP%2Ffz993odekc9fWHBmQ39X0s5q%2FaWWEdsrzpNLRT79wQtCGCpMB8EMgSJGR3UELuFmbNYLqFgcFZsQ0Ldu39ClJRx58qvL07boOLwoxL6IajskM%2BfZQn8QJT%2BBOsNfAqlCJAmFcjg1uAViQicrm%2F08Bz5HmNJoaKZHilHbuauHUigNM5KA&nvMid=24017866573&catId=50000554,157000원,패션잡화,선글라스/안경테,선글라스,
